年份,生源省份,科类,批次,院校名称,院校专业组,专业,计划数,最低分,最低位次,数据来源,来源链接
2020,河南,历史,本科二批,上海第二工业大学,,,,560,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,上海第二工业大学,,,,598,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,上海第二工业大学,,,,564,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,上海视觉艺术学院,,,,543,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,上海视觉艺术学院,,,,533,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,上海财经大学,,,,635,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,上海财经大学,,,,661,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,上海财经大学浙江学院,,,,520,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,上海财经大学浙江学院,,,,500,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,上饶师范学院,,,,535,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,上饶师范学院,,,,510,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,东北农业大学,,,,595,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,东北农业大学,,,,592,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,东北大学,,,,616,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,东北大学,,,,645,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,东北大学秦皇岛分校,,,,617,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,东北师范大学,,,,590,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,东北师范大学,,,,605,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,东北林业大学,,,,598,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,东北林业大学,,,,547,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,东北电力大学,,,,568,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,东北石油大学,,,,564,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,东北石油大学,,,,570,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,东北财经大学,,,,580,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,东北财经大学,,,,593,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,东华大学,,,,636,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,东华理工大学,,,,575,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,东华理工大学,,,,591,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,东华理工大学,,,,541,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,东南大学,,,,630,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,东南大学,,,,631,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,东莞理工学院,,,,594,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中北大学,,,,568,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中北大学,,,,600,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,中华女子学院,,,,557,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,中华女子学院,,,,546,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中南大学,,,,627,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中南大学,,,,611,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中南林业科技大学,,,,578,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中南林业科技大学,,,,578,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中南民族大学,,,,569,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中南民族大学,,,,571,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中南财经政法大学,,,,620,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中南财经政法大学,,,,637,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中原工学院,,,,559,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,中原工学院,,,,469,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中原工学院,,,,524,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,中原工学院,,,,430,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,中原科技学院,,,,506,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,中原科技学院,,,,472,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中国人民大学,,,,652,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中国人民大学,,,,636,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中国人民大学,,,,687,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中国人民大学,,,,667,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中国人民警察大学,,,,567,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中国传媒大学,,,,622,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中国传媒大学,,,,637,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中国农业大学,,,,611,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中国农业大学,,,,617,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,中国劳动关系学院,,,,557,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,中国劳动关系学院,,,,549,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中国医科大学,,,,595,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中国地质大学（北京）,,,,611,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中国地质大学（北京）,,,,613,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中国地质大学（北京）,,,,575,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中国地质大学（北京）,,,,621,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中国政法大学,,,,633,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中国政法大学,,,,655,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中国民用航空飞行学院,,,,566,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中国民用航空飞行学院,,,,544,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中国民航大学,,,,591,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中国民航大学,,,,584,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中国海洋大学,,,,609,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中国海洋大学,,,,598,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中国石油大学（北京）,,,,604,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中国石油大学（北京）,,,,582,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中国石油大学（北京）,,,,618,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中国石油大学（北京）,,,,631,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中国石油大学（北京）克拉玛依校区,,,,580,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中国石油大学（北京）克拉玛依校区,,,,588,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,中国矿业大学徐海学院,,,,509,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,中国矿业大学徐海学院,,,,482,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中国矿业大学（北京）,,,,602,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中国矿业大学（北京）,,,,608,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中国矿业大学（北京）,,,,605,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中国矿业大学（北京）,,,,626,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中国社会科学院大学,,,,628,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中国社会科学院大学,,,,660,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中国科学技术大学,,,,690,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中国科学院大学,,,,687,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中国药科大学,,,,602,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中国药科大学,,,,626,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中国计量大学,,,,598,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中国计量大学,,,,613,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,中国计量大学现代科技学院,,,,516,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,中国计量大学现代科技学院,,,,433,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中央民族大学,,,,622,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中央民族大学,,,,616,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中央财经大学,,,,632,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中央财经大学,,,,555,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,中山大学,,,,635,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,中山大学,,,,609,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,临沂大学,,,,554,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,临沂大学,,,,516,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,丽水学院,,,,549,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,丽水学院,,,,540,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,乐山师范学院,,,,540,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,乐山师范学院,,,,509,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,九江学院,,,,545,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,九江学院,,,,533,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,云南中医药大学,,,,549,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,云南中医药大学,,,,540,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,云南大学,,,,605,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,云南大学,,,,582,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,云南大学滇池学院,,,,499,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,云南大学滇池学院,,,,464,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,云南师范大学,,,,552,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,云南师范大学,,,,533,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,云南民族大学,,,,555,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,云南民族大学,,,,546,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,云南警官学院,,,,548,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,云南警官学院,,,,537,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,云南财经大学,,,,553,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,云南财经大学,,,,548,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,五邑大学,,,,559,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,五邑大学,,,,548,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,井冈山大学,,,,502,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,亳州学院,,,,520,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,亳州学院,,,,495,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,佛山科学技术学院,,,,524,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,佳木斯大学,,,,517,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,信阳师范学院,,,,563,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,信阳师范学院,,,,565,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,六盘水师范学院,,,,519,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,六盘水师范学院,,,,500,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,兰州交通大学,,,,557,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,兰州交通大学,,,,584,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,兰州交通大学,,,,555,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,兰州大学,,,,618,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,兰州大学,,,,624,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,兰州工业学院,,,,515,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,兰州工业学院,,,,524,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,兰州理工大学,,,,576,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,兰州财经大学,,,,543,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,兰州财经大学,,,,541,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,内江师范学院,,,,537,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,内江师范学院,,,,512,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,内蒙古农业大学,,,,521,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,内蒙古医科大学,,,,494,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科一批,内蒙古大学,,,,593,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科一批,内蒙古大学,,,,602,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,内蒙古大学创业学院,,,,488,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,内蒙古大学创业学院,,,,439,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,内蒙古工业大学,,,,522,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,内蒙古师范大学,,,,543,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,内蒙古师范大学,,,,528,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,历史,本科二批,内蒙古民族大学,,,,533,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2020,河南,物理,本科二批,内蒙古民族大学,,,,473,,河南省招生办公室,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
