年份,生源省份,科类,批次,院校名称,院校专业组,专业,计划数,最低分,最低位次,数据来源,来源链接
2018,湖北,物理,本科一批,上海财经大学,,,,660,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科二批,上海财经大学浙江学院,,,,430,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科二批,上海财经大学浙江学院,,,,459,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科二批,上饶师范学院,,,,515,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科二批,上饶师范学院,,,,449,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,东北农业大学,,,,598,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,东北农业大学,,,,569,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,东北大学,,,,614,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,东北大学,,,,613,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,东北大学秦皇岛分校,,,,585,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,东北师范大学,,,,607,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,东北师范大学,,,,583,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,东北林业大学,,,,602,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,东北林业大学,,,,571,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,东北电力大学,,,,565,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科二批,东北电力大学,,,,507,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
